department,course_code,course_name,credits,prerequisites,corequisites,description
URST,451,Urban Studies Capstone I,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""GEOG 250""), Prerequisite(type=""course"", details=""URST 200""), Prerequisite(type=""course"", details=""PLAN 211""), Prerequisite(type=""course"", details=""PLAN 231""), Prerequisite(type=""course"", details=""GEOG 371"")])",,"Formulation of key elements of urban studies theory, concepts, and methods to a community-engaged urban challenge. Prerequisite: One of GEOG 250, URST 200 and all of PLAN 211, PLAN 231, GEOG 371. Equivalency: GEOG451"
URST,452,Urban Studies Capstone II,3,"Prerequisite(type=""course"", details=""GEOG 451"")",,"Application of key elements of urban studies theory, concepts, and methods to a community-engaged urban challenge. Restricted to students with fourth-year standing or higher. Prerequisite: GEOG 451. Equivalency: PLAN452"
VANT,148,UBC Vantage College Projects,2,,,Projects linked to topics explored in the UBC Vantage College International Program curricula. [1-0-1; 1-0-1]
VANT,149,Multi-disciplinary Research Project,1,"Prerequisite(type=""course"", details=""VANT 148"")",,Research project that culminates in student-led conference and research presentation. [1-0-1] Prerequisite: VANT 148.
VANT,150,Sustainability and Engineering Design,3,,,"Topics in sustainability, including the impact of technology on the environment and society, and fundamentals of engineering design. Restricted to students in the UBC Vantage College Engineering Stream. [1-0-2; 1-0-2]"
VANT,151,Multi-disciplinary Engineering Design Project,3,"Prerequisite(type=""course"", details=""VANT 150"")",,Design project that culminates in student-led project fair. Restricted to students in the UBC Vantage College Engineering Stream. [2-0-3] Prerequisite: VANT 150.
VISA,101,BFA Studio Practice,3,,,Introduction to a broad range of contemporary studio practice. Intended for first year Bachelor of Fine Arts VISA students.
VISA,110,Foundation Studio: Digital Media,3,,,"Foundation instruction in techniques and approaches to digital practice. The nature of digital technologies and their role in contemporary culture will be examined. (This course is open to all UBC students, regardless of prior experience.)"
VISA,180,Foundation Studio: Approaches to Media,3,,,"Drawing, painting, and related media in an introduction to studio practice. (This course is open to all UBC students, regardless of prior experience.)"
VISA,183,Foundation Studio: Ideas as Practice I,3,,,"Contemporary art practices, emphasizing the relationship between meanings and materials, art historical contexts and concepts, and non-traditional materials. (This course is open to all UBC students, regardless of prior experience.)"
VISA,210,Digital Arts,3,"/* Unparsed: a score of 72% or higher in two of visa 110, visa 180, visa 183; or bms student and visa 110. */",,"Examination of current art practices and issues related to digital technologies and contemporary culture, with an emphasis on the theoretical conceptualization of digital artistic media. Prerequisite: A score of 72% or higher in two of VISA 110, VISA 180, VISA 183; or BMS student and VISA 110."
VISA,220,Drawing,3,"/* Unparsed: a score of 72% or higher in two of visa 110, visa 180, visa 183. */",,"Development of skills in drawing including life drawing. Introduction to the development of personal style and concepts. Prerequisite: A score of 72% or higher in two of VISA 110, VISA 180, VISA 183."
VISA,230,Painting,3,"/* Unparsed: a score of 72% or higher in two of visa 110, visa 180, visa 183. */",,"Development of a variety of techniques and approaches to painting. Emphasis on developing a strong paint vocabulary as well as acquiring knowledge of historical and contemporary issues in painting. Prerequisite: A score of 72% or higher in two of VISA 110, VISA 180, VISA 183."
VISA,240,Photography,3,"/* Unparsed: a score of 72% or higher in two of visa 110, visa 180, visa 183. */",,"Introduction to photography techniques and image-making. Emphasis on camera techniques and film and darkroom production. Only one of VISA 240 or VISA 241 may be used toward requirements for Major, Minor, or Honours programs in Visual Arts. Prerequisite: A score of 72% or higher in two of VISA 110, VISA 180, VISA 183."
VISA,241,Digital Photography,3,"/* Unparsed: a score of 72% or higher in two of visa 110, visa 180, visa 183; or bms student and visa 110. */",,"Introduction to digital photography image creation in relation to contemporary art. Emphasis on digital camera use, file management, and digital print production. Only one of VISA 240 or VISA 241 may be used toward requirements for Major, Minor, or Honours programs in Visual Arts. Prerequisite: A score of 72% or higher in two of VISA 110, VISA 180, VISA 183; or BMS student and VISA 110."
VISA,250,Print Media,3,"/* Unparsed: a score of 72% or higher in two of visa 110, visa 180, visa 183. */",,"Visual print culture, and contemporary and historical technical print practices. Emphasis on hand-drawn intaglio, relief, screen and/or stencil printing, and graphic digital applications. Prerequisite: A score of 72% or higher in two of VISA 110, VISA 180, VISA 183."
VISA,260,Sculpture,3,"/* Unparsed: a score of 72% or higher in two of visa 110, visa 180, visa 183. */",,"Contemporary sculpture practice and theory. Various sculpture materials and technologies including machinery use. Prerequisite: A score of 72% or higher in two of VISA 110, VISA 180, VISA 183."
VISA,270,Special Studies,3,"/* Unparsed: a score of 72% or higher in two of visa 110, visa 180, visa 183. */",,"Introduction to various aspects of contemporary studio practice. Not offered every year. Prerequisite: A score of 72% or higher in two of VISA 110, VISA 180, VISA 183."
VISA,280,Contemporary Art: Ideas as Practice II,3,/* Unparsed: a score of 72% or higher in visa 183. */,,"Development and history of contemporary art practice, with a focus on how artists realize and exchange ideas. Intended for second year BFA VISA students. Prerequisite: A score of 72% or higher in VISA 183."
VISA,310,Intermediate Digital Arts I,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 210""), Prerequisite(type=""course"", details=""VISA 287""), Prerequisite(type=""course"", details=""FINA 287"")])",,"Exploring issues and topics in interactive digital media and culture through the creation of critical contemporary art. Includes technical instruction with a focus on the development of individual and group projects. Prerequisite: One of VISA 210, VISA 287, FINA 287."
VISA,311,Intermediate Digital Arts II,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 240""), Prerequisite(type=""course"", details=""VISA 241"")])",,"Investigation of issues and topics in digital media and visual culture through the production of contemporary video art. Technical instruction in video manipulation software. Individual and/or group projects. Prerequisite: One of VISA 240, VISA 241."
VISA,312,Expanded Visual Media,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 241""), Prerequisite(type=""course"", details=""VISA 210""), Prerequisite(type=""course"", details=""FIPR 133""), Prerequisite(type=""course"", details=""FIPR 233""), Prerequisite(type=""course"", details=""WITH 3""), Prerequisite(type=""course"", details=""THFL 312"")])",,"Pre- and/or post-production strategies, techniques, and processes for time-based media effects. Credit will only be granted for one of THFL 312 or VISA 312. Prerequisite: One of VISA 241, VISA 210, FIPR 133, FIPR 233. Or B.M.S. students with 3rd year standing. Equivalency: THFL 312."
VISA,320,Intermediate Drawing I,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 220""), Prerequisite(type=""course"", details=""VISA 281""), Prerequisite(type=""course"", details=""FINA 281"")])",,"Investigation of drawing as a discipline in the context of contemporary art. Emphasis on expanding definitions of the drawing practice while focusing on technical and conceptual development. Prerequisite: One of VISA 220, VISA 281, FINA 281."
VISA,321,Intermediate Drawing II,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 220""), Prerequisite(type=""course"", details=""VISA 281""), Prerequisite(type=""course"", details=""FINA 281"")])",,"Investigation of drawing as a discipline in the context of contemporary art and theory. Emphasis on self-directed projects in consultation with the instructor. Prerequisite: One of VISA 220, VISA 281, FINA 281."
VISA,330,Intermediate Painting I,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 230""), Prerequisite(type=""course"", details=""VISA 282""), Prerequisite(type=""course"", details=""FINA 282"")])",,"Development of techniques and personal style in relation to ideas. History and contemporary issues in painting will be introduced to assist students in conceptualizing their painting practice. Prerequisite: One of VISA 230, VISA 282, FINA 282."
VISA,331,Intermediate Painting II,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 230""), Prerequisite(type=""course"", details=""VISA 282""), Prerequisite(type=""course"", details=""FINA 282"")])",,"Further investigation of painting in the context of contemporary art. Emphasis on self directed projects in consultation with the instructor. Prerequisite: One of VISA 230, VISA 282, FINA 282."
VISA,340,Intermediate Photography I,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 240""), Prerequisite(type=""course"", details=""VISA 241"")])",,"An investigation of approaches to photography and its meaning in the context of contemporary art. The term theme will be determined by the instructor. B & W, colour and digital production. Prerequisite: One of VISA 240, VISA 241."
VISA,341,Intermediate Photography II,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 240""), Prerequisite(type=""course"", details=""VISA 241"")])",,"An investigation of contemporary photography production and approaches to the constructed image with emphasis on medium and large format camera use and studio lighting techniques. Prerequisite: One of VISA 240, VISA 241."
VISA,350,Intermediate Print Media I: Interdisciplinary Approaches to Image Production,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 250""), Prerequisite(type=""course"", details=""VISA 290""), Prerequisite(type=""course"", details=""VISA 283""), Prerequisite(type=""course"", details=""VISA 284""), Prerequisite(type=""course"", details=""FINA 290""), Prerequisite(type=""course"", details=""FINA 283""), Prerequisite(type=""course"", details=""FINA 284"")])",,"Intaglio and relief print applications (i.e., etching, wood and/or lino cut, and collagraph) in combination with digital and photographic technologies, and drawing; discussion of contemporary and historical visual print culture. Prerequisite: Either (a) VISA 250 or (b) one of VISA 290, VISA 283, VISA 284, FINA 290, FINA 283, FINA 284."
